path	age	gender
common_voice_ko_35850748.mp3	thirties	male_masculine
common_voice_ko_35850749.mp3	thirties	male_masculine
common_voice_ko_35850780.mp3	thirties	male_masculine
common_voice_ko_35850784.mp3	thirties	male_masculine
common_voice_ko_35850786.mp3	thirties	male_masculine
common_voice_ko_35850787.mp3	thirties	male_masculine
common_voice_ko_35850834.mp3	thirties	male_masculine
common_voice_ko_35850837.mp3	thirties	male_masculine
common_voice_ko_35850838.mp3	thirties	male_masculine
common_voice_ko_35850840.mp3	thirties	male_masculine
common_voice_ko_35850842.mp3	thirties	male_masculine
common_voice_ko_35850875.mp3	thirties	male_masculine
common_voice_ko_35850877.mp3	thirties	male_masculine
common_voice_ko_35850879.mp3	thirties	male_masculine
common_voice_ko_35850880.mp3	thirties	male_masculine
common_voice_ko_35850881.mp3	thirties	male_masculine
common_voice_ko_35852120.mp3	thirties	male_masculine
common_voice_ko_35852122.mp3	thirties	male_masculine
common_voice_ko_35852124.mp3	thirties	male_masculine
common_voice_ko_35852125.mp3	thirties	male_masculine
common_voice_ko_35852127.mp3	thirties	male_masculine
common_voice_ko_35852201.mp3	thirties	male_masculine
common_voice_ko_35852202.mp3	thirties	male_masculine
common_voice_ko_35852204.mp3	thirties	male_masculine
common_voice_ko_35852205.mp3	thirties	male_masculine
common_voice_ko_35852207.mp3	thirties	male_masculine
common_voice_ko_35852235.mp3	thirties	male_masculine
common_voice_ko_35852236.mp3	thirties	male_masculine
common_voice_ko_35852237.mp3	thirties	male_masculine
common_voice_ko_35852238.mp3	thirties	male_masculine
common_voice_ko_35852239.mp3	thirties	male_masculine
common_voice_ko_35887285.mp3	thirties	male_masculine
common_voice_ko_35887286.mp3	thirties	male_masculine
common_voice_ko_35887287.mp3	thirties	male_masculine
common_voice_ko_35887288.mp3	thirties	male_masculine
common_voice_ko_35887289.mp3	thirties	male_masculine
common_voice_ko_35972929.mp3	thirties	male_masculine
common_voice_ko_35972930.mp3	thirties	male_masculine
common_voice_ko_35972931.mp3	thirties	male_masculine
common_voice_ko_35972932.mp3	thirties	male_masculine
common_voice_ko_35972933.mp3	thirties	male_masculine
common_voice_ko_35845682.mp3	twenties	female_feminine
common_voice_ko_35845802.mp3	twenties	female_feminine
common_voice_ko_35845804.mp3	twenties	female_feminine
common_voice_ko_35845806.mp3	twenties	female_feminine
common_voice_ko_35845836.mp3	twenties	female_feminine
common_voice_ko_35845838.mp3	twenties	female_feminine
common_voice_ko_35845839.mp3	twenties	female_feminine
common_voice_ko_35845871.mp3	twenties	female_feminine
common_voice_ko_35845873.mp3	twenties	female_feminine
common_voice_ko_35845874.mp3	twenties	female_feminine
common_voice_ko_35845876.mp3	twenties	female_feminine
common_voice_ko_35845931.mp3	twenties	female_feminine
common_voice_ko_35845932.mp3	twenties	female_feminine
common_voice_ko_35845933.mp3	twenties	female_feminine
common_voice_ko_35845934.mp3	twenties	female_feminine
common_voice_ko_35845987.mp3	twenties	female_feminine
common_voice_ko_35845988.mp3	twenties	female_feminine
common_voice_ko_35845989.mp3	twenties	female_feminine
common_voice_ko_35846031.mp3	twenties	female_feminine
common_voice_ko_35846032.mp3	twenties	female_feminine
common_voice_ko_35846034.mp3	twenties	female_feminine
common_voice_ko_35846067.mp3	twenties	female_feminine
common_voice_ko_35846097.mp3	twenties	female_feminine
common_voice_ko_35846099.mp3	twenties	female_feminine
common_voice_ko_35846100.mp3	twenties	female_feminine
common_voice_ko_35846190.mp3	twenties	female_feminine
common_voice_ko_35846194.mp3	twenties	female_feminine
common_voice_ko_35846212.mp3	twenties	female_feminine
common_voice_ko_35846213.mp3	twenties	female_feminine
common_voice_ko_35846214.mp3	twenties	female_feminine
common_voice_ko_35846215.mp3	twenties	female_feminine
common_voice_ko_35846247.mp3	twenties	female_feminine
common_voice_ko_35846249.mp3	twenties	female_feminine
common_voice_ko_35846250.mp3	twenties	female_feminine
common_voice_ko_35846251.mp3	twenties	female_feminine
common_voice_ko_35846266.mp3	twenties	female_feminine
common_voice_ko_35846267.mp3	twenties	female_feminine
common_voice_ko_35846269.mp3	twenties	female_feminine
common_voice_ko_35846271.mp3	twenties	female_feminine
common_voice_ko_35846273.mp3	twenties	female_feminine
common_voice_ko_35846326.mp3	twenties	female_feminine
common_voice_ko_35846328.mp3	twenties	female_feminine
common_voice_ko_35846330.mp3	twenties	female_feminine
common_voice_ko_35846331.mp3	twenties	female_feminine
common_voice_ko_35846334.mp3	twenties	female_feminine
common_voice_ko_35846364.mp3	twenties	female_feminine
common_voice_ko_35846365.mp3	twenties	female_feminine
common_voice_ko_35846366.mp3	twenties	female_feminine
common_voice_ko_35846367.mp3	twenties	female_feminine
common_voice_ko_35846368.mp3	twenties	female_feminine
common_voice_ko_35846392.mp3	twenties	female_feminine
common_voice_ko_35846396.mp3	twenties	female_feminine
common_voice_ko_35846397.mp3	twenties	female_feminine
common_voice_ko_35846400.mp3	twenties	female_feminine
common_voice_ko_35846423.mp3	twenties	female_feminine
common_voice_ko_35846427.mp3	twenties	female_feminine
common_voice_ko_35846428.mp3	twenties	female_feminine
common_voice_ko_35846462.mp3	twenties	female_feminine
common_voice_ko_35846507.mp3	twenties	female_feminine
common_voice_ko_35846508.mp3	twenties	female_feminine
common_voice_ko_35846510.mp3	twenties	female_feminine
common_voice_ko_35846511.mp3	twenties	female_feminine
common_voice_ko_35846512.mp3	twenties	female_feminine
common_voice_ko_35846578.mp3	twenties	female_feminine
common_voice_ko_35846580.mp3	twenties	female_feminine
common_voice_ko_35846581.mp3	twenties	female_feminine
common_voice_ko_35846583.mp3	twenties	female_feminine
common_voice_ko_35846614.mp3	twenties	female_feminine
common_voice_ko_35846616.mp3	twenties	female_feminine
common_voice_ko_35846617.mp3	twenties	female_feminine
common_voice_ko_35846619.mp3	twenties	female_feminine
common_voice_ko_35846620.mp3	twenties	female_feminine
common_voice_ko_35846641.mp3	twenties	female_feminine
common_voice_ko_35846643.mp3	twenties	female_feminine
common_voice_ko_35846644.mp3	twenties	female_feminine
common_voice_ko_35846677.mp3	twenties	female_feminine
common_voice_ko_35846680.mp3	twenties	female_feminine
common_voice_ko_36549580.mp3	fourties	male_masculine
common_voice_ko_36549583.mp3	fourties	male_masculine
common_voice_ko_36549592.mp3	fourties	male_masculine
common_voice_ko_36549593.mp3	fourties	male_masculine
common_voice_ko_36549594.mp3	fourties	male_masculine
common_voice_ko_36549597.mp3	fourties	male_masculine
common_voice_ko_36549602.mp3	fourties	male_masculine
common_voice_ko_36549604.mp3	fourties	male_masculine
common_voice_ko_36549605.mp3	fourties	male_masculine
common_voice_ko_36549606.mp3	fourties	male_masculine
common_voice_ko_36549607.mp3	fourties	male_masculine
common_voice_ko_36549611.mp3	fourties	male_masculine
common_voice_ko_36549612.mp3	fourties	male_masculine
common_voice_ko_36549616.mp3	fourties	male_masculine
common_voice_ko_36549617.mp3	fourties	male_masculine
common_voice_ko_36549618.mp3	fourties	male_masculine
common_voice_ko_36549620.mp3	fourties	male_masculine
common_voice_ko_36549622.mp3	fourties	male_masculine
common_voice_ko_36549624.mp3	fourties	male_masculine
common_voice_ko_36549626.mp3	fourties	male_masculine
common_voice_ko_36549627.mp3	fourties	male_masculine
common_voice_ko_36549628.mp3	fourties	male_masculine
common_voice_ko_36549629.mp3	fourties	male_masculine
common_voice_ko_36549630.mp3	fourties	male_masculine
common_voice_ko_36549631.mp3	fourties	male_masculine
common_voice_ko_36549644.mp3	fourties	male_masculine
common_voice_ko_36549645.mp3	fourties	male_masculine
common_voice_ko_36549647.mp3	fourties	male_masculine
common_voice_ko_36549648.mp3	fourties	male_masculine
common_voice_ko_38203217.mp3	fourties	male_masculine
common_voice_ko_38203218.mp3	fourties	male_masculine
common_voice_ko_38203222.mp3	fourties	male_masculine
common_voice_ko_38203226.mp3	fourties	male_masculine
common_voice_ko_38203227.mp3	fourties	male_masculine
common_voice_ko_38203231.mp3	fourties	male_masculine
common_voice_ko_38203232.mp3	fourties	male_masculine
common_voice_ko_38203235.mp3	fourties	male_masculine
common_voice_ko_38203236.mp3	fourties	male_masculine
common_voice_ko_38203246.mp3	fourties	male_masculine
common_voice_ko_38203247.mp3	fourties	male_masculine
common_voice_ko_38203249.mp3	fourties	male_masculine
common_voice_ko_38203261.mp3	fourties	male_masculine
common_voice_ko_38203263.mp3	fourties	male_masculine
common_voice_ko_38203264.mp3	fourties	male_masculine
common_voice_ko_38203272.mp3	fourties	male_masculine
common_voice_ko_38203273.mp3	fourties	male_masculine
common_voice_ko_38203275.mp3	fourties	male_masculine
common_voice_ko_38203296.mp3	fourties	male_masculine
common_voice_ko_38203297.mp3	fourties	male_masculine
common_voice_ko_38203299.mp3	fourties	male_masculine
common_voice_ko_38203311.mp3	fourties	male_masculine
common_voice_ko_38203312.mp3	fourties	male_masculine
common_voice_ko_38203322.mp3	fourties	male_masculine
common_voice_ko_38203323.mp3	fourties	male_masculine
common_voice_ko_38203324.mp3	fourties	male_masculine
common_voice_ko_38203325.mp3	fourties	male_masculine
common_voice_ko_38203336.mp3	fourties	male_masculine
common_voice_ko_38203337.mp3	fourties	male_masculine
common_voice_ko_38203408.mp3	fourties	male_masculine
common_voice_ko_38203411.mp3	fourties	male_masculine
common_voice_ko_38203412.mp3	fourties	male_masculine
common_voice_ko_38203413.mp3	fourties	male_masculine
common_voice_ko_38203460.mp3	fourties	male_masculine
common_voice_ko_38203462.mp3	fourties	male_masculine
common_voice_ko_38203463.mp3	fourties	male_masculine
common_voice_ko_38203479.mp3	fourties	male_masculine
common_voice_ko_38203480.mp3	fourties	male_masculine
common_voice_ko_38203499.mp3	fourties	male_masculine
common_voice_ko_38203500.mp3	fourties	male_masculine
common_voice_ko_38203526.mp3	fourties	male_masculine
common_voice_ko_38203527.mp3	fourties	male_masculine
common_voice_ko_38203530.mp3	fourties	male_masculine
common_voice_ko_38203539.mp3	fourties	male_masculine
common_voice_ko_38203541.mp3	fourties	male_masculine
common_voice_ko_38203542.mp3	fourties	male_masculine
common_voice_ko_38203550.mp3	fourties	male_masculine
common_voice_ko_38203551.mp3	fourties	male_masculine
common_voice_ko_38203553.mp3	fourties	male_masculine
common_voice_ko_38203554.mp3	fourties	male_masculine
common_voice_ko_38203566.mp3	fourties	male_masculine
common_voice_ko_38203567.mp3	fourties	male_masculine
common_voice_ko_38203568.mp3	fourties	male_masculine
common_voice_ko_38203569.mp3	fourties	male_masculine
common_voice_ko_38203570.mp3	fourties	male_masculine
common_voice_ko_38203578.mp3	fourties	male_masculine
common_voice_ko_38203580.mp3	fourties	male_masculine
common_voice_ko_38203581.mp3	fourties	male_masculine
common_voice_ko_38203593.mp3	fourties	male_masculine
common_voice_ko_38203594.mp3	fourties	male_masculine
common_voice_ko_38203596.mp3	fourties	male_masculine
common_voice_ko_38203597.mp3	fourties	male_masculine
common_voice_ko_38203598.mp3	fourties	male_masculine
common_voice_ko_38203614.mp3	fourties	male_masculine
common_voice_ko_38203616.mp3	fourties	male_masculine
common_voice_ko_38203618.mp3	fourties	male_masculine
common_voice_ko_36880067.mp3	twenties	female_feminine
common_voice_ko_36880068.mp3	twenties	female_feminine
common_voice_ko_36880069.mp3	twenties	female_feminine
common_voice_ko_36880070.mp3	twenties	female_feminine
common_voice_ko_36880071.mp3	twenties	female_feminine
common_voice_ko_36880073.mp3	twenties	female_feminine
common_voice_ko_36880074.mp3	twenties	female_feminine
common_voice_ko_36880075.mp3	twenties	female_feminine
common_voice_ko_36880076.mp3	twenties	female_feminine
common_voice_ko_36880077.mp3	twenties	female_feminine
common_voice_ko_36880078.mp3	twenties	female_feminine
common_voice_ko_36880080.mp3	twenties	female_feminine
common_voice_ko_36880081.mp3	twenties	female_feminine
common_voice_ko_36880299.mp3	twenties	female_feminine
common_voice_ko_36880300.mp3	twenties	female_feminine
common_voice_ko_36880301.mp3	twenties	female_feminine
common_voice_ko_36880302.mp3	twenties	female_feminine
common_voice_ko_36880303.mp3	twenties	female_feminine
common_voice_ko_36880304.mp3	twenties	female_feminine
common_voice_ko_36880306.mp3	twenties	female_feminine
common_voice_ko_36880307.mp3	twenties	female_feminine
common_voice_ko_36880308.mp3	twenties	female_feminine
common_voice_ko_36880309.mp3	twenties	female_feminine
common_voice_ko_36880310.mp3	twenties	female_feminine
common_voice_ko_36880312.mp3	twenties	female_feminine
common_voice_ko_36880313.mp3	twenties	female_feminine
common_voice_ko_36880315.mp3	twenties	female_feminine
common_voice_ko_36880316.mp3	twenties	female_feminine
common_voice_ko_36880322.mp3	twenties	female_feminine
common_voice_ko_36880323.mp3	twenties	female_feminine
common_voice_ko_36880324.mp3	twenties	female_feminine
common_voice_ko_36880325.mp3	twenties	female_feminine
common_voice_ko_36880333.mp3	twenties	female_feminine
common_voice_ko_36880336.mp3	twenties	female_feminine
common_voice_ko_36880341.mp3	twenties	female_feminine
common_voice_ko_36880342.mp3	twenties	female_feminine
common_voice_ko_36880343.mp3	twenties	female_feminine
common_voice_ko_36880354.mp3	twenties	female_feminine
common_voice_ko_36880355.mp3	twenties	female_feminine
common_voice_ko_36880357.mp3	twenties	female_feminine
common_voice_ko_36880358.mp3	twenties	female_feminine
common_voice_ko_36880359.mp3	twenties	female_feminine
common_voice_ko_36880363.mp3	twenties	female_feminine
common_voice_ko_36880364.mp3	twenties	female_feminine
common_voice_ko_36880365.mp3	twenties	female_feminine
common_voice_ko_36880366.mp3	twenties	female_feminine
common_voice_ko_36880367.mp3	twenties	female_feminine
common_voice_ko_36880372.mp3	twenties	female_feminine
common_voice_ko_36880373.mp3	twenties	female_feminine
common_voice_ko_36880380.mp3	twenties	female_feminine
common_voice_ko_36880381.mp3	twenties	female_feminine
common_voice_ko_36880382.mp3	twenties	female_feminine
common_voice_ko_36880386.mp3	twenties	female_feminine
common_voice_ko_36880388.mp3	twenties	female_feminine
common_voice_ko_36880393.mp3	twenties	female_feminine
common_voice_ko_36880394.mp3	twenties	female_feminine
common_voice_ko_36880395.mp3	twenties	female_feminine
common_voice_ko_36880400.mp3	twenties	female_feminine
common_voice_ko_36880401.mp3	twenties	female_feminine
common_voice_ko_36880402.mp3	twenties	female_feminine
common_voice_ko_36880403.mp3	twenties	female_feminine
common_voice_ko_36880404.mp3	twenties	female_feminine
common_voice_ko_36880405.mp3	twenties	female_feminine
common_voice_ko_36880406.mp3	twenties	female_feminine
common_voice_ko_36880407.mp3	twenties	female_feminine
common_voice_ko_36880408.mp3	twenties	female_feminine
common_voice_ko_36880409.mp3	twenties	female_feminine
common_voice_ko_36880410.mp3	twenties	female_feminine
common_voice_ko_36880411.mp3	twenties	female_feminine
common_voice_ko_36880412.mp3	twenties	female_feminine
common_voice_ko_36880413.mp3	twenties	female_feminine
common_voice_ko_36880414.mp3	twenties	female_feminine
common_voice_ko_36880415.mp3	twenties	female_feminine
common_voice_ko_36880417.mp3	twenties	female_feminine
common_voice_ko_36880418.mp3	twenties	female_feminine
common_voice_ko_36880419.mp3	twenties	female_feminine
common_voice_ko_36880421.mp3	twenties	female_feminine
common_voice_ko_36880422.mp3	twenties	female_feminine
common_voice_ko_36880423.mp3	twenties	female_feminine
common_voice_ko_36880425.mp3	twenties	female_feminine
common_voice_ko_36880426.mp3	twenties	female_feminine
common_voice_ko_39745083.mp3	twenties	female_feminine
common_voice_ko_39745084.mp3	twenties	female_feminine
common_voice_ko_39745087.mp3	twenties	female_feminine
common_voice_ko_39745088.mp3	twenties	female_feminine
common_voice_ko_39745089.mp3	twenties	female_feminine
common_voice_ko_39745090.mp3	twenties	female_feminine
common_voice_ko_39745091.mp3	twenties	female_feminine
common_voice_ko_39745093.mp3	twenties	female_feminine
common_voice_ko_39745114.mp3	twenties	female_feminine
common_voice_ko_39745115.mp3	twenties	female_feminine
common_voice_ko_39745121.mp3	twenties	female_feminine
common_voice_ko_39745123.mp3	twenties	female_feminine
common_voice_ko_39745124.mp3	twenties	female_feminine
common_voice_ko_39745125.mp3	twenties	female_feminine
common_voice_ko_39745127.mp3	twenties	female_feminine
common_voice_ko_39745148.mp3	twenties	female_feminine
common_voice_ko_39745150.mp3	twenties	female_feminine
common_voice_ko_39745163.mp3	twenties	female_feminine
common_voice_ko_39745164.mp3	twenties	female_feminine
common_voice_ko_39745166.mp3	twenties	female_feminine
common_voice_ko_39745188.mp3	twenties	female_feminine
common_voice_ko_39745191.mp3	twenties	female_feminine
common_voice_ko_39745208.mp3	twenties	female_feminine
common_voice_ko_39745210.mp3	twenties	female_feminine
common_voice_ko_39745211.mp3	twenties	female_feminine
common_voice_ko_39745230.mp3	twenties	female_feminine
common_voice_ko_39745231.mp3	twenties	female_feminine
common_voice_ko_36880087.mp3	twenties	male_masculine
common_voice_ko_36880090.mp3	twenties	male_masculine
common_voice_ko_36880096.mp3	twenties	male_masculine
common_voice_ko_36880097.mp3	twenties	male_masculine
common_voice_ko_36880098.mp3	twenties	male_masculine
common_voice_ko_36880102.mp3	twenties	male_masculine
common_voice_ko_36880103.mp3	twenties	male_masculine
common_voice_ko_36880104.mp3	twenties	male_masculine
common_voice_ko_36880105.mp3	twenties	male_masculine
common_voice_ko_36880106.mp3	twenties	male_masculine
common_voice_ko_36880112.mp3	twenties	male_masculine
common_voice_ko_36880114.mp3	twenties	male_masculine
common_voice_ko_36880115.mp3	twenties	male_masculine
common_voice_ko_36880116.mp3	twenties	male_masculine
common_voice_ko_36880117.mp3	twenties	male_masculine
common_voice_ko_36880123.mp3	twenties	male_masculine
common_voice_ko_36880124.mp3	twenties	male_masculine
common_voice_ko_36880125.mp3	twenties	male_masculine
common_voice_ko_36880127.mp3	twenties	male_masculine
common_voice_ko_36880128.mp3	twenties	male_masculine
common_voice_ko_36880130.mp3	twenties	male_masculine
common_voice_ko_36880133.mp3	twenties	male_masculine
common_voice_ko_36880134.mp3	twenties	male_masculine
common_voice_ko_36880135.mp3	twenties	male_masculine
common_voice_ko_36880136.mp3	twenties	male_masculine
common_voice_ko_36880140.mp3	twenties	male_masculine
common_voice_ko_36880142.mp3	twenties	male_masculine
common_voice_ko_36880148.mp3	twenties	male_masculine
common_voice_ko_36880149.mp3	twenties	male_masculine
common_voice_ko_36880150.mp3	twenties	male_masculine
common_voice_ko_36880151.mp3	twenties	male_masculine
common_voice_ko_36880152.mp3	twenties	male_masculine
common_voice_ko_36880159.mp3	twenties	male_masculine
common_voice_ko_36880160.mp3	twenties	male_masculine
common_voice_ko_36880161.mp3	twenties	male_masculine
common_voice_ko_36880162.mp3	twenties	male_masculine
common_voice_ko_36880167.mp3	twenties	male_masculine
common_voice_ko_36880168.mp3	twenties	male_masculine
common_voice_ko_36880169.mp3	twenties	male_masculine
common_voice_ko_36880170.mp3	twenties	male_masculine
common_voice_ko_36880174.mp3	twenties	male_masculine
common_voice_ko_36880175.mp3	twenties	male_masculine
common_voice_ko_36880176.mp3	twenties	male_masculine
common_voice_ko_36880177.mp3	twenties	male_masculine
common_voice_ko_36880178.mp3	twenties	male_masculine
common_voice_ko_36880180.mp3	twenties	male_masculine
common_voice_ko_36880181.mp3	twenties	male_masculine
common_voice_ko_36880182.mp3	twenties	male_masculine
common_voice_ko_36880183.mp3	twenties	male_masculine
common_voice_ko_36880184.mp3	twenties	male_masculine
common_voice_ko_36880185.mp3	twenties	male_masculine
common_voice_ko_36880186.mp3	twenties	male_masculine
common_voice_ko_36880187.mp3	twenties	male_masculine
common_voice_ko_36880188.mp3	twenties	male_masculine
common_voice_ko_36880189.mp3	twenties	male_masculine
common_voice_ko_36880190.mp3	twenties	male_masculine
common_voice_ko_36880191.mp3	twenties	male_masculine
common_voice_ko_36880192.mp3	twenties	male_masculine
common_voice_ko_36880193.mp3	twenties	male_masculine
common_voice_ko_36880194.mp3	twenties	male_masculine
common_voice_ko_36880195.mp3	twenties	male_masculine
common_voice_ko_36880196.mp3	twenties	male_masculine
common_voice_ko_36880197.mp3	twenties	male_masculine
common_voice_ko_36880198.mp3	twenties	male_masculine
common_voice_ko_36880200.mp3	twenties	male_masculine
common_voice_ko_36880201.mp3	twenties	male_masculine
common_voice_ko_36880202.mp3	twenties	male_masculine
common_voice_ko_36880204.mp3	twenties	male_masculine
common_voice_ko_36880206.mp3	twenties	male_masculine
common_voice_ko_36880207.mp3	twenties	male_masculine
common_voice_ko_36880208.mp3	twenties	male_masculine
common_voice_ko_36880209.mp3	twenties	male_masculine
common_voice_ko_36880210.mp3	twenties	male_masculine
common_voice_ko_36880211.mp3	twenties	male_masculine
common_voice_ko_36880213.mp3	twenties	male_masculine
common_voice_ko_36880214.mp3	twenties	male_masculine
common_voice_ko_36880215.mp3	twenties	male_masculine
common_voice_ko_36880216.mp3	twenties	male_masculine
common_voice_ko_36880217.mp3	twenties	male_masculine
common_voice_ko_36880218.mp3	twenties	male_masculine
common_voice_ko_36880220.mp3	twenties	male_masculine
common_voice_ko_36880221.mp3	twenties	male_masculine
common_voice_ko_36880224.mp3	twenties	male_masculine
common_voice_ko_36880225.mp3	twenties	male_masculine
common_voice_ko_36880226.mp3	twenties	male_masculine
common_voice_ko_36880227.mp3	twenties	male_masculine
common_voice_ko_36880228.mp3	twenties	male_masculine
common_voice_ko_36880229.mp3	twenties	male_masculine
common_voice_ko_36880230.mp3	twenties	male_masculine
common_voice_ko_36880232.mp3	twenties	male_masculine
common_voice_ko_36880233.mp3	twenties	male_masculine
common_voice_ko_36880234.mp3	twenties	male_masculine
common_voice_ko_36880235.mp3	twenties	male_masculine
common_voice_ko_36880236.mp3	twenties	male_masculine
common_voice_ko_36880238.mp3	twenties	male_masculine
common_voice_ko_36880239.mp3	twenties	male_masculine
common_voice_ko_36880240.mp3	twenties	male_masculine
common_voice_ko_36880241.mp3	twenties	male_masculine
common_voice_ko_36880242.mp3	twenties	male_masculine
common_voice_ko_36880248.mp3	twenties	male_masculine
common_voice_ko_36880249.mp3	twenties	male_masculine
common_voice_ko_36880250.mp3	twenties	male_masculine
common_voice_ko_36880252.mp3	twenties	male_masculine
common_voice_ko_36880263.mp3	twenties	male_masculine
common_voice_ko_36880264.mp3	twenties	male_masculine
common_voice_ko_36880267.mp3	twenties	male_masculine
common_voice_ko_36880273.mp3	twenties	male_masculine
common_voice_ko_36880274.mp3	twenties	male_masculine
common_voice_ko_36880275.mp3	twenties	male_masculine
common_voice_ko_36880276.mp3	twenties	male_masculine
common_voice_ko_36880278.mp3	twenties	male_masculine
common_voice_ko_36880279.mp3	twenties	male_masculine
common_voice_ko_36880280.mp3	twenties	male_masculine
common_voice_ko_36880281.mp3	twenties	male_masculine
common_voice_ko_39744720.mp3	twenties	male_masculine
common_voice_ko_39744721.mp3	twenties	male_masculine
common_voice_ko_39744723.mp3	twenties	male_masculine
common_voice_ko_39744724.mp3	twenties	male_masculine
common_voice_ko_39744743.mp3	twenties	male_masculine
common_voice_ko_39744755.mp3	twenties	male_masculine
common_voice_ko_39744766.mp3	twenties	male_masculine
common_voice_ko_39744767.mp3	twenties	male_masculine
common_voice_ko_39744786.mp3	twenties	male_masculine
common_voice_ko_39744787.mp3	twenties	male_masculine
common_voice_ko_39744795.mp3	twenties	male_masculine
common_voice_ko_39744797.mp3	twenties	male_masculine
common_voice_ko_39744815.mp3	twenties	male_masculine
common_voice_ko_39744817.mp3	twenties	male_masculine
common_voice_ko_39744818.mp3	twenties	male_masculine
common_voice_ko_39744819.mp3	twenties	male_masculine
common_voice_ko_39744820.mp3	twenties	male_masculine
common_voice_ko_39744822.mp3	twenties	male_masculine
common_voice_ko_39744823.mp3	twenties	male_masculine
common_voice_ko_39744837.mp3	twenties	male_masculine
common_voice_ko_39744838.mp3	twenties	male_masculine
common_voice_ko_39744839.mp3	twenties	male_masculine
common_voice_ko_39744841.mp3	twenties	male_masculine
common_voice_ko_39744842.mp3	twenties	male_masculine
common_voice_ko_39744859.mp3	twenties	male_masculine
common_voice_ko_39744860.mp3	twenties	male_masculine
common_voice_ko_39744862.mp3	twenties	male_masculine
common_voice_ko_39744863.mp3	twenties	male_masculine
common_voice_ko_39744879.mp3	twenties	male_masculine
common_voice_ko_39744881.mp3	twenties	male_masculine
common_voice_ko_39744882.mp3	twenties	male_masculine
common_voice_ko_39744885.mp3	twenties	male_masculine
common_voice_ko_39744886.mp3	twenties	male_masculine
common_voice_ko_39744889.mp3	twenties	male_masculine
common_voice_ko_39744891.mp3	twenties	male_masculine
common_voice_ko_39744900.mp3	twenties	male_masculine
common_voice_ko_39744902.mp3	twenties	male_masculine
common_voice_ko_39744904.mp3	twenties	male_masculine
common_voice_ko_39744905.mp3	twenties	male_masculine
common_voice_ko_39744906.mp3	twenties	male_masculine
common_voice_ko_39744908.mp3	twenties	male_masculine
common_voice_ko_39744926.mp3	twenties	male_masculine
common_voice_ko_39744928.mp3	twenties	male_masculine
common_voice_ko_39744941.mp3	twenties	male_masculine
common_voice_ko_39744943.mp3	twenties	male_masculine
common_voice_ko_39744959.mp3	twenties	male_masculine
common_voice_ko_39744960.mp3	twenties	male_masculine
common_voice_ko_39744962.mp3	twenties	male_masculine
common_voice_ko_39744963.mp3	twenties	male_masculine
common_voice_ko_39744965.mp3	twenties	male_masculine
common_voice_ko_39744966.mp3	twenties	male_masculine
common_voice_ko_39744984.mp3	twenties	male_masculine
common_voice_ko_39744986.mp3	twenties	male_masculine
common_voice_ko_39744987.mp3	twenties	male_masculine
common_voice_ko_39744999.mp3	twenties	male_masculine
common_voice_ko_39745013.mp3	twenties	male_masculine
common_voice_ko_39745015.mp3	twenties	male_masculine
common_voice_ko_39745016.mp3	twenties	male_masculine
common_voice_ko_39745038.mp3	twenties	male_masculine
common_voice_ko_39745040.mp3	twenties	male_masculine
common_voice_ko_39745042.mp3	twenties	male_masculine
common_voice_ko_39745052.mp3	twenties	male_masculine
common_voice_ko_39745054.mp3	twenties	male_masculine
common_voice_ko_35844067.mp3	thirties	male_masculine
common_voice_ko_35844070.mp3	thirties	male_masculine
common_voice_ko_35844071.mp3	thirties	male_masculine
common_voice_ko_35844160.mp3	thirties	male_masculine
common_voice_ko_35844162.mp3	thirties	male_masculine
common_voice_ko_35844164.mp3	thirties	male_masculine
common_voice_ko_35844225.mp3	thirties	male_masculine
common_voice_ko_35844292.mp3	thirties	male_masculine
common_voice_ko_35844299.mp3	thirties	male_masculine
common_voice_ko_35844396.mp3	thirties	male_masculine
common_voice_ko_35844398.mp3	thirties	male_masculine
common_voice_ko_35844399.mp3	thirties	male_masculine
common_voice_ko_35844525.mp3	thirties	male_masculine
common_voice_ko_35844527.mp3	thirties	male_masculine
common_voice_ko_35844528.mp3	thirties	male_masculine
common_voice_ko_35844566.mp3	thirties	male_masculine
common_voice_ko_35844568.mp3	thirties	male_masculine
common_voice_ko_35844569.mp3	thirties	male_masculine
common_voice_ko_35844570.mp3	thirties	male_masculine
common_voice_ko_35844571.mp3	thirties	male_masculine
common_voice_ko_35845146.mp3	thirties	male_masculine
common_voice_ko_35845148.mp3	thirties	male_masculine
common_voice_ko_35845149.mp3	thirties	male_masculine
common_voice_ko_35845150.mp3	thirties	male_masculine
common_voice_ko_35845151.mp3	thirties	male_masculine
common_voice_ko_35845211.mp3	thirties	male_masculine
common_voice_ko_35845212.mp3	thirties	male_masculine
common_voice_ko_35845213.mp3	thirties	male_masculine
common_voice_ko_35845417.mp3	thirties	male_masculine
common_voice_ko_35845419.mp3	thirties	male_masculine
common_voice_ko_35845420.mp3	thirties	male_masculine
common_voice_ko_35845422.mp3	thirties	male_masculine
common_voice_ko_35845598.mp3	thirties	male_masculine
common_voice_ko_35845739.mp3	thirties	male_masculine
common_voice_ko_35845741.mp3	thirties	male_masculine
common_voice_ko_35845743.mp3	thirties	male_masculine
common_voice_ko_35845746.mp3	thirties	male_masculine
common_voice_ko_35845748.mp3	thirties	male_masculine
common_voice_ko_35845957.mp3	thirties	male_masculine
common_voice_ko_35845958.mp3	thirties	male_masculine
